latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
36.731106,-119.76378,98,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
7/1/2015,1,103.5,81.1,93.6,103,79.3,92.5,52675.58,41499.53,0,0,0,0,8.1,16.3,333,20.31,0.251
7/2/2015,2,100.7,80.3,91.6,101,80.8,91.7,52642.38,48746.99,0,0,0,0,7.7,18.6,330,22.42,0.259
7/3/2015,1,103.9,79.5,91.4,108.1,82.5,94.6,52606.02,48993.59,0,0,0,0,8.9,24.6,313,28.74,0.316
7/4/2015,53,103.4,77.7,90.7,106.9,78.5,91.3,52566.57,48833.93,0.024,0.024,0,1,8.5,20.6,305,28.22,0.331
7/5/2015,0,100.6,76.1,88.2,102.7,75,88.1,52524.13,49152.79,0,0,0,0,11.3,23.9,306,29.88,0.34
7/6/2015,0,95.8,71.7,83.8,94.8,70.9,82.1,52478.76,49111.24,0,0,0,0,11.8,25.1,305,30.03,0.347
7/7/2015,0,95.2,70.4,82.6,94.7,68.4,80.7,52430.54,49067.04,0,0,0,0,10.8,25.9,307,30.15,0.339
7/8/2015,51,92.3,68,80,92,67,77.6,52379.54,49020.28,0.008,0.008,0,1,11.2,22.1,304,28.5,0.313
7/9/2015,51,87.5,64.8,76.2,87.6,62.6,75,52325.85,48970.99,0.004,0.004,0,1,9.3,19,304,27.41,0.264
7/10/2015,3,85.1,66.9,75.7,85.8,65.7,74.7,52269.55,48222.21,0,0,0,0,9.6,19.2,306,22.68,0.23
7/11/2015,0,93.4,67.1,80.5,93.5,66.2,79.9,52210.7,48865.14,0,0,0,0,9.2,22.6,308,29.97,0.303
7/12/2015,1,95.5,70,82.6,96.1,69.3,81.8,52149.41,48808.71,0,0,0,0,10.3,23.7,307,29.3,0.308
7/13/2015,1,95.8,70.6,83.1,95,69,81.1,52085.71,48750.04,0,0,0,0,11.6,21.9,307,29.81,0.332
7/14/2015,0,96.1,69.1,82.5,94.1,67.8,79.7,52019.73,48689.21,0,0,0,0,10.6,22.6,308,30.41,0.339
7/15/2015,0,97.4,66.4,82.6,96.7,64.2,80.8,51951.51,48626.25,0,0,0,0,7.4,16.6,309,30.46,0.295
7/16/2015,0,100.5,72,86.8,100.4,70.8,85.5,51881.15,48561.25,0,0,0,0,5.9,15.4,312,30.33,0.307
7/17/2015,0,102.7,72.7,88.4,103.8,71.9,87.5,51808.71,48494.26,0,0,0,0,5.4,15.7,290,30.54,0.296
7/18/2015,1,101,73.2,87.1,99.7,73.7,85.9,51734.28,48425.37,0,0,0,0,14.1,24.2,221,29.39,0.316
7/19/2015,2,90.6,75.6,83.3,91,73.7,83.7,51657.57,47374.48,0,0,0,0,8.9,20.4,297,21.42,0.23
7/20/2015,51,98.6,77.1,88.2,103,79.2,90.6,51578.04,46524.7,0.012,0.012,0,1,5.6,13.6,3,26.29,0.244
7/21/2015,1,100.5,77.9,89.2,102.4,80.2,90.7,51495.81,48204.81,0,0,0,0,7.3,19,308,26.22,0.277
7/22/2015,0,97.7,74.8,85.8,96.6,72.4,83.4,51410.99,48126.26,0,0,0,0,11.5,25.7,305,28.38,0.336
7/23/2015,0,94.1,68.3,81.4,91.3,65.8,77.8,51323.71,48045.36,0,0,0,0,7.6,19.2,306,29.67,0.31
7/24/2015,0,96.8,68,83,94.5,65.4,79.6,51234.07,47962.21,0,0,0,0,11.5,22.6,315,29.68,0.331
7/25/2015,0,97.3,70.5,84.5,95.1,67.1,80.5,51142.23,47876.93,0,0,0,0,10,19.7,312,29.84,0.342
7/26/2015,0,96.4,68.5,82.5,94.4,66.6,79.4,51048.27,47789.61,0,0,0,0,10,21.5,307,29.8,0.329
7/27/2015,0,96.8,68.4,83.4,93.8,66,80.1,50952.32,47700.36,0,0,0,0,7.4,20.8,308,30.33,0.326
7/28/2015,0,103.2,70.8,87.9,101.2,69.1,85.4,50854.49,47609.26,0,0,0,0,7.1,18.1,309,29.83,0.31
7/29/2015,0,108,72.9,91.8,106.7,70.7,89.5,50754.9,47516.42,0,0,0,0,6.3,16.1,308,29.28,0.314
7/30/2015,2,104.7,78.7,92.1,102.5,76.6,90.2,50653.66,47421.95,0,0,0,0,6.4,21,312,26.16,0.28
7/31/2015,1,101.4,79,90.4,101.5,78.3,88.8,50550.87,47203.75,0,0,0,0,13,20.6,301,26.1,0.343
8/1/2015,1,99.8,73.6,87,99.6,73,85.8,50446.65,47228.47,0,0,0,0,10,22.8,302,27.73,0.323
8/2/2015,1,99.2,73.7,86.3,99,72.3,84.9,50341.1,47129.66,0,0,0,0,9.8,22.1,305,29.06,0.336
8/3/2015,1,97.4,70.4,83.5,97.2,69.5,82,50234.32,47029.59,0,0,0,0,10.1,22.6,305,28.93,0.32
8/4/2015,1,90.5,67.1,79.4,89.2,66,77.7,50126.41,46134.31,0,0,0,0,9.8,19.7,305,23.86,0.261
8/5/2015,1,92.6,66.8,80.2,91.8,65.3,78.6,50017.49,41459.5,0,0,0,0,7.6,17.2,299,23.92,0.244
8/6/2015,1,94.1,73.1,83.5,91.6,72.1,81.5,49907.63,28647.98,0,0,0,0,5.4,15,306,18.45,0.214
8/7/2015,1,94.8,70.6,83,95.5,70.4,81.7,49796.95,45740.41,0,0,0,0,9.5,16.8,307,28.25,0.29
8/8/2015,0,94.9,69.3,82.5,94.9,69.2,81.7,49685.09,46403.38,0,0,0,0,8,19.7,306,28.35,0.293
8/9/2015,0,97.5,69.1,83.5,96.5,68.2,81.9,49571.32,46320.27,0,0,0,0,8.7,18.6,307,28.3,0.304
8/10/2015,0,95.5,70.7,83,93.6,71,80.8,49455.78,46135.29,0,0,0,0,10.8,23.3,305,28.14,0.315
8/11/2015,0,94,67.4,81,92.8,66.1,78.8,49338.55,45952.58,0,0,0,0,8.9,19.2,307,28.1,0.297
8/12/2015,0,96.7,67.7,82.2,95.9,66.2,80.1,49219.76,45772.38,0,0,0,0,8.4,17.9,304,28.28,0.293
8/13/2015,1,98.4,68.4,83.2,97.2,67.4,81.4,49099.54,45686.84,0,0,0,0,9.9,21.5,304,27.97,0.309
8/14/2015,0,95.5,67.5,81.4,94.4,64,78.2,48977.97,45509.74,0,0,0,0,10.3,20.6,304,27.63,0.315
8/15/2015,1,101.5,69,85.7,100.7,67.6,83.3,48855.2,44430.54,0,0,0,0,6.7,16.8,304,27.6,0.293
8/16/2015,1,106.6,75,90.9,103.7,72.2,87.5,48731.31,44102.3,0,0,0,0,6.9,16.3,311,26.87,0.296
8/17/2015,0,106.9,75.6,91.7,105,72.9,89,48606.41,45002.62,0,0,0,0,7.3,17.4,313,27.5,0.309
8/18/2015,0,102.2,75.4,88.6,100,73.5,86,48480.62,44683.12,0,0,0,0,7.2,20.1,311,27.36,0.301
8/19/2015,0,99,71.7,85.4,97.6,70,82.5,48354.02,44473.21,0,0,0,0,8.3,19.2,308,27.22,0.308
8/20/2015,0,95.8,68.3,82.3,94.2,67.2,80.1,48226.72,44346.21,0,0,0,0,7.3,17.2,306,27.03,0.286
8/21/2015,0,95.4,68,82,94.9,67.6,80.4,48098.82,44154.89,0,0,0,0,7.1,17.4,306,26.94,0.278
8/22/2015,0,96.5,67.7,82.7,96.7,67.9,81.8,47970.41,43962.85,0,0,0,0,6.8,14.1,308,26.91,0.266
8/23/2015,0,97.9,70,84.1,97.7,70.2,83.2,47841.6,43797.23,0,0,0,0,7.6,17.7,308,26.22,0.282
8/24/2015,0,98.7,70.3,84.5,98.4,69.8,83.5,47712.46,43644.85,0,0,0,0,6.8,19.7,307,26.4,0.285
8/25/2015,0,101.8,70.4,86.5,101.1,69.2,84.6,47583.11,43562.64,0,0,0,0,6.1,18.6,309,26.5,0.285
8/26/2015,1,101.8,73.1,87.8,100,71.8,85.5,47453.61,43383.17,0,0,0,0,9,20.8,310,25.89,0.295
8/27/2015,0,103.2,73.2,88.7,101,71.4,86,47324.07,43373.6,0,0,0,0,7.8,19.2,309,25.98,0.299
8/28/2015,1,105.1,74.5,90.3,104.8,73.2,88.7,47194.11,43275.57,0,0,0,0,7.6,15.9,302,25.11,0.254
8/29/2015,1,96.1,73.1,84.5,96.2,72.9,83.3,47062.97,43237.84,0,0,0,0,12.3,24.8,308,25.08,0.302
8/30/2015,1,91.2,67,78.9,88.1,64.3,75,46930.74,43203.64,0,0,0,0,11.7,23.9,305,25.59,0.303
8/31/2015,0,93.6,65.5,80.1,91.5,64.7,77.5,46797.52,43202.39,0,0,0,0,7.6,17.4,307,25.87,0.254
9/1/2015,1,97.4,65.2,82.6,96.1,63.4,80,46663.4,43204.4,0,0,0,0,7,15,314,25.86,0.262
9/2/2015,1,93.1,67,79.9,92.2,66,77.8,46528.48,43200,0,0,0,0,10.3,22.1,307,25.01,0.266
9/3/2015,0,89,65.2,76.8,87.4,64.1,74.2,46392.85,43166.9,0,0,0,0,8.5,19.7,305,24.82,0.259
9/4/2015,0,88.9,63.9,75.8,87.4,62,72.2,46256.61,43080.03,0,0,0,0,9.5,21.5,305,25.03,0.259
9/5/2015,0,87.2,60,73.9,83,56.8,69.1,46119.83,42992.54,0,0,0,0,7.1,19.7,307,25.16,0.256
9/6/2015,1,92.6,61.6,77.6,88.3,56.8,72.1,45982.62,42904.51,0,0,0,0,6,17,313,25.42,0.257
9/7/2015,0,97.6,62.3,81,93.7,57.9,75.6,45845.07,42816.03,0,0,0,0,6.2,14.8,322,25.33,0.258
9/8/2015,0,102.3,63.7,84.1,98.3,59.1,79.3,45707.25,42684.64,0,0,0,0,5.7,17,316,24.87,0.254
9/9/2015,1,105.1,71.4,88.7,101.9,67.1,85.1,45569.26,42549.01,0,0,0,0,6.9,15.7,294,24.07,0.247
9/10/2015,0,104.7,72.4,89.6,102.3,70.2,87,45431.17,42413.1,0,0,0,0,7.2,16.1,326,23.23,0.256
9/11/2015,1,105.2,75.4,90.2,102.8,72.6,87.2,45293.08,42277.01,0,0,0,0,7.4,17.9,299,23.23,0.271
9/12/2015,2,98.5,71.4,86.4,94.5,68.1,82.1,45155.07,40253.8,0,0,0,0,11,24.6,304,21.24,0.269
9/13/2015,2,98.2,73.5,85.8,95.1,70.7,82.6,45017.21,41459.38,0,0,0,0,6.3,14.5,306,20.34,0.228
9/14/2015,51,83.2,73.5,77.9,82.4,71.1,77,44879.59,28660.39,0.055,0.055,0,6,6,19.9,131,12.45,0.134
9/15/2015,3,82.9,67.3,75.8,83.7,61.6,74.5,44742.3,41732.39,0,0,0,0,12.6,24.4,288,14.71,0.171
9/16/2015,1,80.8,59.5,69.8,76.7,54.9,65,44605.41,41596.59,0,0,0,0,9.8,22.6,304,21.9,0.219
9/17/2015,0,82.3,60.1,71.3,80.2,57.4,68,44468.55,41460.27,0,0,0,0,9.1,21.7,307,22.99,0.223
9/18/2015,0,88.7,60.7,74.1,87.1,58.8,71.9,44330.93,41323,0,0,0,0,6.2,17.9,304,22.83,0.214
9/19/2015,0,95.5,60.6,78.3,93.4,58.6,75.6,44192.63,41184.88,0,0,0,0,5.9,14.3,313,23.08,0.216
9/20/2015,0,102.7,66.5,84.1,99.9,63.6,81.2,44053.74,41045.99,0,0,0,0,6.7,16.8,330,22.5,0.225
9/21/2015,0,101.8,70.7,86.1,98,68.5,83.3,43914.35,40906.4,0,0,0,0,8.7,20.1,319,22.1,0.245
9/22/2015,0,98,69.1,84.2,97.2,67.1,81.5,43774.54,40766.21,0,0,0,0,8.8,18.3,318,21.83,0.243
9/23/2015,0,93.1,65,78.7,88.6,62.9,74.6,43634.41,40625.52,0,0,0,0,7.6,19.7,306,22.24,0.241
9/24/2015,1,97.2,64.8,80.7,94.4,61.9,77.6,43494.04,39805.5,0,0,0,0,7.5,13.6,306,20.27,0.212
9/25/2015,1,100.6,68,84.8,98,65.7,81.3,43353.51,40342.9,0,0,0,0,7.9,15.2,311,21.38,0.24
9/26/2015,1,97.9,69.6,84,94.8,66.6,80.4,43212.91,39564.65,0,0,0,0,7.2,18.8,305,20.83,0.254
9/27/2015,1,95.9,70.9,83.4,94.1,69.5,81.5,43072.34,38451.54,0,0,0,0,5.4,12.5,319,17.68,0.184
9/28/2015,3,91.3,70.7,80.6,87.5,69.4,78.1,42931.88,32114.25,0,0,0,0,7.1,17.4,314,13.53,0.156
9/29/2015,2,86.2,67.4,76.2,82.3,65.8,72.7,42791.61,34373.52,0,0,0,0,8.9,20.1,305,15.83,0.19
9/30/2015,1,83,65.5,73.3,77.4,63.2,69.3,42651.61,34077.96,0,0,0,0,9.2,21.7,303,15.32,0.185
10/1/2015,53,80.8,64.6,71.1,78.3,62.8,69.1,42511.99,36581.11,0.063,0.063,0,4,9.3,19.9,320,14.43,0.146
10/2/2015,0,82.5,60.3,71.5,82.8,60.2,71,42372.82,38949.36,0,0,0,0,8.1,17.4,301,19.89,0.161
10/3/2015,1,88,59.9,73.5,87.5,57.4,71.8,42234.2,38796.25,0,0,0,0,9.6,20.4,137,19.9,0.175
10/4/2015,53,75.6,54.2,65.3,73.3,52.8,63,42096.22,38287.75,0.028,0.028,0,2,7.7,19.7,170,18.19,0.143
10/5/2015,0,81.5,57.1,70.1,80,54.2,67.7,41958.95,38325.76,0,0,0,0,5.4,14.8,114,18.77,0.156
10/6/2015,0,84.4,59.5,72.1,83,56.6,70,41822.51,38272.01,0,0,0,0,5.3,13.4,5,18.96,0.166
10/7/2015,1,87,60.3,74.5,86.4,59.8,74,41686.47,38128.61,0,0,0,0,5.3,13.2,319,18.73,0.164
10/8/2015,1,91.3,67.1,78.6,89.8,66.7,77.8,41550,37069.17,0,0,0,0,6.1,14.8,317,17.73,0.174
10/9/2015,1,94,66.9,80,92.6,66.2,78.4,41413.16,37198.27,0,0,0,0,6.8,14.1,310,18.46,0.191
10/10/2015,0,97.7,65.5,81.9,96.8,63.3,79.8,41276.07,37965.5,0,0,0,0,8.3,14.8,312,18.46,0.188
10/11/2015,0,93.6,66.5,79.8,92.3,66.4,78.7,41138.82,37910.23,0,0,0,0,6.7,14.3,309,18.24,0.183
10/12/2015,0,96.4,64,80.3,93.9,63.4,78.6,41001.51,37854.5,0,0,0,0,5.3,13.6,320,18.1,0.179
10/13/2015,0,97.2,67.4,82.2,94.8,65.3,79.9,40864.25,37798.34,0,0,0,0,5,12.5,356,17.67,0.175
10/14/2015,1,91.8,66.8,80.7,89,64.9,78.3,40727.13,27694.86,0,0,0,0,4.7,11.6,349,13.12,0.139
10/15/2015,3,90.7,66,78.2,88.4,65.7,77.6,40590.26,36870.88,0,0,0,0,8.1,17.2,178,14.9,0.157
10/16/2015,51,88.2,66.6,77.1,88.8,69.6,78.9,40453.75,37380.02,0.012,0.012,0,2,4.9,13,293,15.18,0.128
10/17/2015,51,81.3,66.1,74.1,81.3,65.8,73.6,40317.7,37238.53,0.016,0.016,0,2,9.5,19.2,313,14.87,0.154
10/18/2015,61,74.5,60.1,66.7,71.8,59.9,65.2,40182.21,35929.33,0.366,0.366,0,7,11.3,20.4,310,13.54,0.121
10/19/2015,1,75.4,57.7,66.2,71.6,56.1,63.7,40047.41,36956.85,0,0,0,0,7.9,19.2,306,15.17,0.134
10/20/2015,0,78.1,58.7,67.2,76.9,58.3,65.9,39913.39,36816.91,0,0,0,0,5,15.2,292,16.7,0.126
10/21/2015,0,81.5,54.4,67.8,79.7,52.1,65.9,39780.27,36677.72,0,0,0,0,4.7,11.4,56,16.72,0.132
10/22/2015,0,83.6,57.2,69.9,80.9,55.4,66.8,39648.17,36500.52,0,0,0,0,5.9,11,15,16.6,0.147
10/23/2015,1,84.1,56.2,70.1,81.4,53.6,67.2,39517.2,35094.64,0,0,0,0,4.8,11,346,15.6,0.141
10/24/2015,1,85.2,57.6,71.7,81.9,56,69,39387.49,33862.03,0,0,0,0,5.4,11,353,14.63,0.127
10/25/2015,3,85.4,60.6,71.4,80.8,58.2,68.1,39259.14,22303.9,0,0,0,0,9.2,19.5,323,11.15,0.126
10/26/2015,1,84.5,55.6,69.4,80.6,53.5,66.3,39132.29,35729.18,0,0,0,0,5.2,11.2,331,16.34,0.137
10/27/2015,3,79.6,58,68.4,75.2,54.5,64.8,39006.5,22028.48,0,0,0,0,7.3,15.2,324,10.18,0.109
10/28/2015,51,74.3,62.3,67.6,72.4,60,65,38880.82,26129.47,0.035,0.035,0,3,10.3,20.4,330,10.48,0.118
10/29/2015,0,76.6,56.5,65.6,71.4,54.5,62.1,38755.38,35068.41,0,0,0,0,8.1,19.5,308,14.4,0.131
10/30/2015,0,76.4,49.8,63.3,71.7,46.5,59.3,38630.28,35057.95,0,0,0,0,4.4,14.5,345,15.39,0.12
10/31/2015,0,82.8,51.3,66.3,78.8,47,62.1,38505.64,34907.62,0,0,0,0,5.2,10.3,53,15.24,0.124
11/1/2015,0,80,54.2,66.5,76.9,51.4,63.5,38381.59,34765.39,0,0,0,0,9.1,18.8,311,14.92,0.139
11/2/2015,63,61.9,50.6,55.9,59.8,44.5,53.5,38258.24,16113.51,0.594,0.594,0,14,14.5,31.3,289,2.93,0.029
11/3/2015,53,62.2,48.9,54.8,57.9,47.8,52.2,38135.73,33928.08,0.067,0.067,0,4,6.3,18.3,315,11.28,0.076
11/4/2015,1,63.1,46.5,54.5,57.3,41.8,50.5,38014.2,34438.84,0,0,0,0,7.3,17,238,13.99,0.091
11/5/2015,1,64.2,41.4,52.4,59.1,36.5,47.5,37893.75,34290.74,0,0,0,0,5.4,11,5,13.29,0.093
11/6/2015,0,65.8,47.3,55.2,61.2,42.6,50.8,37774.55,34266.13,0,0,0,0,5,11.9,337,14.35,0.096
11/7/2015,0,70.6,46,56.7,66.4,41.9,52.7,37656.7,34174.75,0,0,0,0,5.1,10.5,1,14.35,0.096
11/8/2015,55,71.3,43.1,57.4,66.5,38.8,53,37540.37,33740.4,0.071,0.071,0,3,11.7,21.5,330,12.9,0.103
11/9/2015,61,62.8,47.3,52.9,57.7,44.5,50.4,37425.68,22120.1,0.213,0.213,0,9,6.8,17,12,8.59,0.056
11/10/2015,51,57.6,42.5,49.6,51.8,40,45.7,37312.79,30918.5,0.024,0.024,0,4,7.8,17.9,323,9.44,0.061
11/11/2015,1,60.1,41.4,49.6,56.2,38.3,46.1,37201.84,33937.44,0,0,0,0,4.4,13,312,13.81,0.077
11/12/2015,0,62.2,39.9,50,57.5,35.6,45.8,37092.97,33820.14,0,0,0,0,5.5,15.9,314,13.57,0.082
11/13/2015,0,67,43.7,53.4,63.3,39.6,49.9,36986.34,33705.12,0,0,0,0,5.1,9.6,321,13.46,0.083
11/14/2015,1,72.9,41.4,55.3,67.9,37.7,51,36882.12,33592.58,0,0,0,0,6,12.5,116,13.38,0.102
11/15/2015,63,54.2,41.9,48.9,53,36,44.8,36780.44,23085.41,0.587,0.587,0,13,8.2,18.3,229,5.11,0.037
11/16/2015,1,57.6,42.1,48.8,48.4,33,40.6,36680.91,33374.97,0,0,0,0,14.9,26.6,310,11.6,0.103
11/17/2015,1,57.3,36,46.8,52.4,30.4,41.7,36582.65,32002.57,0,0,0,0,4.3,11.4,42,12.59,0.068
11/18/2015,1,59.8,38,48.2,57.4,33.1,44.5,36485.75,32702.85,0,0,0,0,4.1,13,292,12.35,0.066
11/19/2015,1,65.2,42.1,53,63.1,39,50.7,36390.32,32916.29,0,0,0,0,4.3,12.8,309,12.46,0.073
11/20/2015,2,66.1,42.9,53.6,64.6,39.3,51.6,36296.5,32739.92,0,0,0,0,5,12.8,334,11.95,0.071
11/21/2015,1,72.6,47.5,57.6,70.6,44.7,55.6,36204.39,32659.99,0,0,0,0,5.5,10.1,347,12.2,0.081
11/22/2015,1,75.1,43.3,58.8,72.5,39.8,56.2,36114.14,32580.33,0,0,0,0,3.9,10.7,91,12.25,0.081
11/23/2015,1,76.3,47.3,59,72.4,43.3,55.1,36025.85,32501.14,0,0,0,0,6.3,13.9,40,12.17,0.096
11/24/2015,61,66.5,45.7,53.4,61.1,42.1,49.7,35939.66,28895.86,0.181,0.181,0,5,10.3,27.5,300,9.64,0.071
11/25/2015,51,54,41,47.2,48.9,36.3,42.9,35855.7,29658.68,0.047,0.047,0,4,5.7,14.1,337,9.49,0.054
11/26/2015,1,53.8,36.7,44.1,47.4,31.5,38.5,35774.1,31934.1,0,0,0,0,7.1,13.2,324,10.47,0.062
11/27/2015,1,56.3,36.6,45.2,49.8,31.1,39.4,35694.99,31700.54,0,0,0,0,6,13.4,317,11.58,0.071
11/28/2015,1,57.3,36.1,45.5,51.7,30,39.8,35618.5,31958.27,0,0,0,0,5.4,10.5,21,11.78,0.07
11/29/2015,0,58.4,35.6,44.8,52.7,30.2,39.2,35544.77,31888.94,0,0,0,0,5.5,10.3,9,11.96,0.069
11/30/2015,1,58.2,34,45.3,51.3,28.5,39.4,35473.94,31350.81,0,0,0,0,4.7,12.5,352,11.26,0.069
12/1/2015,1,57.5,35.3,44.9,52.4,29.9,39.7,35406.13,31359.48,0,0,0,0,4.3,11.9,332,10.72,0.059
12/2/2015,1,61.6,37.7,48.3,56.7,32.1,43.5,35341.49,31051.04,0,0,0,0,4.5,8.9,28,9.2,0.057
12/3/2015,53,72.2,40.7,53.9,65.2,35,48.4,35280.15,25928.12,0.067,0.067,0,3,11.1,17,121,9.4,0.088
12/4/2015,2,62.2,45,52.4,55.8,40.7,47.7,35222.25,31421.5,0,0,0,0,10.1,22.4,312,10.2,0.071
12/5/2015,3,61,38.9,49.4,57.7,35.2,45.9,35167.93,30016.69,0,0,0,0,4.4,10.3,104,8.57,0.051
12/6/2015,2,68.3,40.7,53.5,63.8,35.4,48.9,35116.97,30913.26,0,0,0,0,5.2,12.8,15,10.04,0.072
12/7/2015,1,66.6,46.3,55,62.5,41.8,51.3,35068.83,30888.94,0,0,0,0,5.2,14.3,312,10.63,0.071
12/8/2015,3,60.1,45.1,51.5,58,42.5,49.4,35023.55,28719.3,0,0,0,0,4.8,13.2,310,7.83,0.044
12/9/2015,3,60.6,45,51.2,59,41.1,49.3,34981.18,28957.07,0,0,0,0,4.6,10.5,261,7.96,0.044
12/10/2015,55,58.3,44.6,50,55.8,40.5,46.9,34941.76,5072.52,0.177,0.177,0,7,7.3,15.2,89,2.77,0.027
12/11/2015,55,54.5,43.7,48.3,48.9,39.6,44.4,34905.35,25603.38,0.264,0.264,0,11,9.8,20.8,341,7.61,0.046
12/12/2015,1,55.6,41.8,47.5,50.7,37.3,43.3,34872,30950.43,0,0,0,0,5.4,14.3,327,10.19,0.055
12/13/2015,63,52.2,37.6,43.5,46.3,32.7,38.6,34841.75,20583.85,0.268,0.268,0,6,10.8,21.3,120,4.21,0.029
12/14/2015,1,52.3,34.9,42.5,43.8,29.1,36,34814.66,30945.86,0,0,0,0,11.2,22.4,308,9.71,0.06
12/15/2015,0,50.8,34.7,41.5,45,28.8,35.6,34790.77,30908.2,0,0,0,0,4.8,11.6,344,10.9,0.057
12/16/2015,1,51.6,33.1,40.9,46.1,26.8,35.5,34770.13,31034.79,0,0,0,0,5,8.9,71,10.77,0.052
12/17/2015,1,52.8,34.4,42.2,48.1,28.8,37.2,34752.78,30921.55,0,0,0,0,3.3,10.1,47,10.08,0.048
12/18/2015,0,59.5,33.1,44.1,55.4,27.4,39.2,34738.75,30975.76,0,0,0,0,4.8,8.5,104,10.68,0.057
12/19/2015,61,49.3,35.5,42.6,47,30.1,38.9,34728.11,3364.28,0.252,0.252,0,13,4.2,9.8,24,2.59,0.017
12/20/2015,3,53.5,36.5,44.7,48.7,31,40.6,34720.88,25101.41,0,0,0,0,5.7,11.4,308,7.77,0.041
12/21/2015,55,52.9,45.9,48.8,48.8,39.5,43.7,34717.09,0,0.213,0.213,0,10,8.2,15,122,2.43,0.037
12/22/2015,61,61.4,51.1,54.8,61.2,47.7,53.4,34716.81,15939.75,0.673,0.673,0,20,7.8,17.9,333,4.22,0.028
12/23/2015,2,56,43.9,49.9,48.5,37.8,43.7,34720.04,30050.88,0,0,0,0,12.3,27.5,312,9,0.066
12/24/2015,61,50.4,36.1,42.9,44.6,31.5,38.1,34726.84,12440.42,0.22,0.22,0,11,7.8,15.2,18,3.55,0.027
12/25/2015,1,49.6,31.4,39.8,43.5,25.5,34,34737.22,31234.29,0,0,0,0,7.9,15,325,10.48,0.053
12/26/2015,0,49.1,31.4,38.5,43.6,25.2,33,34751.29,31262.83,0,0,0,0,5.2,12.1,357,11.16,0.051
12/27/2015,2,51.9,29.1,40.1,46.5,22.3,34.2,34769.11,30035.05,0,0,0,0,4.8,12.1,62,10.53,0.054
12/28/2015,51,47.3,34.7,39.9,40,28.8,34.1,34790.62,29296.71,0.031,0.031,0,4,8.1,18.3,307,7.9,0.04
12/29/2015,3,48.7,30.7,38.8,44.4,25.5,34.3,34815.75,31110.54,0,0,0,0,3.5,9.4,60,9.85,0.043
12/30/2015,2,51.1,31.4,40.1,45.9,26,35.2,34844.41,31149.28,0,0,0,0,4.5,11.9,332,10.81,0.05
12/31/2015,1,52.9,31.6,40.7,47.6,26,35.6,34876.53,31385.24,0,0,0,0,5.2,10.3,347,10.98,0.053
1/1/2016,3,54.9,33.3,42.2,49,27.7,37.1,34912.03,31392.34,0,0,0,0,4.1,11,24,11.15,0.055
1/2/2016,3,57.5,39,45.8,51.8,33.7,40.9,34950.83,26661.24,0,0,0,0,3.9,10.5,94,7.89,0.049
1/3/2016,3,60.9,37.6,47.7,56.7,32.6,43.1,34992.85,29111.64,0,0,0,0,5,8.7,55,9.12,0.055
1/4/2016,53,54.7,38.9,46.9,50.9,34.8,42.7,35038.01,11506.04,0.098,0.098,0,9,6.7,12.3,73,4.3,0.031
1/5/2016,63,55.5,43,49.7,52.8,39.6,45.8,35086.23,9977.59,0.898,0.898,0,21,11.3,29.1,120,3.09,0.023
1/6/2016,61,51.6,42.6,46.5,47.2,37.8,41.3,35137.43,5365.49,0.437,0.437,0,18,11.8,24.6,134,3.44,0.022
1/7/2016,51,53.2,39.9,46,48.6,35.1,41.5,35191.51,26031.71,0.035,0.035,0,6,9.2,17.4,45,7.74,0.045
1/8/2016,3,51.8,38.1,43.9,48.4,33.7,40.1,35248.41,28851.75,0,0,0,0,4.8,12.5,292,7.44,0.037
1/9/2016,53,53.1,41.1,47.1,50.1,37.1,43.6,35308.03,13211.17,0.075,0.075,0,6,5.6,11.2,93,3.72,0.027
1/10/2016,53,56.8,45.3,49.4,54.9,41.4,46.9,35370.3,22935.85,0.043,0.043,0,4,5.2,8.9,48,6.28,0.038
1/11/2016,2,59.5,39.7,47.9,56.7,35.1,44.8,35435.13,29127.12,0,0,0,0,4.5,8.9,65,10.18,0.055
1/12/2016,1,60.3,36.7,46.9,56.5,31.2,42.7,35502.43,32093.61,0,0,0,0,6.4,14.8,118,11.9,0.063
1/13/2016,61,62.6,42.9,51.3,61,36.8,47.2,35572.13,29333.05,0.142,0.142,0,5,8.9,17,65,8.92,0.063
1/14/2016,53,56.5,40.9,48,53.5,36.4,44.4,35644.14,27767.28,0.039,0.039,0,3,6.7,13,310,10.03,0.052
1/15/2016,55,59.7,44.5,50.7,56.6,40.9,47.7,35718.81,31760.12,0.122,0.122,0,5,6.5,18.6,77,10.48,0.058
1/16/2016,51,60.6,45.3,51.5,59.9,42,49.3,35796.81,29148.99,0.035,0.035,0,4,4.7,11.4,108,8.01,0.046
