latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
36.44991,-121.84073,121,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
10/19/2016,1,70.5,49.1,59.6,67.9,46.9,57.7,39985.14,36525.57,0,0,0,0,6.3,13.4,20,16.89,0.117
10/20/2016,0,74.5,51.2,62.5,72.8,47.7,60.8,39855.96,36355.41,0,0,0,0,5.7,12.1,29,16.81,0.122
10/21/2016,1,71.6,53.9,62,71.8,53.2,61.8,39727.6,36191.89,0,0,0,0,7.1,15.2,324,16.5,0.11
10/22/2016,1,66.4,53.3,58.9,66.1,52.8,58.7,39599.18,36034.84,0,0,0,0,6.6,14.8,285,15.8,0.098
10/23/2016,1,66.5,51.1,59.2,65.6,49.6,58.4,39470.79,35664.22,0,0,0,0,7.1,16.6,241,15.75,0.1
10/24/2016,3,65.7,57.8,61,61.6,56.7,58.6,39342.53,34580.32,0,0,0,0,10.1,19.2,180,10.95,0.088
10/25/2016,51,68.2,58.3,62.3,68.2,57.7,61.6,39214.53,30307.66,0.028,0.028,0,3,8.8,16.3,159,8.08,0.065
10/26/2016,1,70,53,59.9,69.8,52.3,59.8,39086.89,35531.95,0,0,0,0,6.6,17.4,214,15.41,0.099
10/27/2016,61,68.9,53.6,61,69.7,52.4,61.3,38959.74,10798,0.354,0.354,0,14,6.2,21,138,5.6,0.049
10/28/2016,63,67.2,58.2,61.2,67.8,58.9,62.5,38833.2,28462.31,0.835,0.835,0,11,5.3,14.1,244,10.25,0.068
10/29/2016,3,66.5,58.1,61.4,67,58.5,61.8,38707.39,35229.59,0,0,0,0,9.4,18.1,178,12.3,0.078
10/30/2016,63,62,56.1,59,60,55.2,57.5,38582.43,28667.4,0.264,0.264,0,8,15.6,30.4,199,8.13,0.049
10/31/2016,51,63.1,54.6,58.3,62,54.8,57.4,38458.45,35092.38,0.024,0.024,0,3,7.8,14.8,202,14.02,0.087
11/1/2016,51,61.8,51.9,56.9,59.3,50.7,55.4,38335.58,35025.64,0.012,0.012,0,2,6.8,15.4,296,12.52,0.075
11/2/2016,0,66.6,45.4,55.2,66.3,41.7,53.4,38213.95,34960.26,0,0,0,0,5.6,13.2,61,14.84,0.092
11/3/2016,1,70.6,47.6,58.1,70,44.5,56.7,38093.69,34896.35,0,0,0,0,5.4,13.2,67,14.76,0.096
11/4/2016,1,67.5,50.3,59.9,67,46.6,58.8,37974.95,34776.18,0,0,0,0,6,13.4,179,14.07,0.09
11/5/2016,1,64,53.8,58.2,62.8,52.4,57.7,37857.84,34651.03,0,0,0,0,8.1,16.8,265,14.04,0.08
11/6/2016,51,63.8,51.2,58.6,65.3,49.4,59.2,37742.53,26183.8,0.012,0.012,0,1,4.5,8.1,158,7.55,0.049
11/7/2016,1,69.3,53.4,61.5,71,52.8,62.3,37629.14,29237.59,0,0,0,0,4.3,8.7,76,11.12,0.075
11/8/2016,1,67.8,54.8,61.2,68.6,55.9,62.2,37517.85,34286.81,0,0,0,0,4.4,11.4,285,13.09,0.081
11/9/2016,2,71,52.6,61.3,72.2,52.6,62.5,37408.77,34169.69,0,0,0,0,3.5,9.6,354,13.2,0.086
11/10/2016,1,72.5,56.7,62.8,73.5,56.5,63.8,37301.5,31736.38,0,0,0,0,5.6,13.6,232,11.04,0.076
11/11/2016,2,69.7,53,60.6,69,52,60.3,37195.13,32227.82,0,0,0,0,6.5,14.5,215,11.82,0.078
11/12/2016,1,68.7,53.9,60.7,68.2,53.5,61.1,37089.76,33826.24,0,0,0,0,6,13.6,303,12.74,0.081
11/13/2016,1,68.1,51.8,59.1,68.2,50.8,59.2,36985.51,33713.71,0,0,0,0,5.4,13.9,273,13.02,0.081
11/14/2016,1,66.4,53.7,57.8,66.7,53.7,57.9,36882.5,33602.39,0,0,0,0,6.1,15.4,285,12.62,0.075
11/15/2016,51,62.2,52.1,56.5,61.9,50.5,55.4,36780.85,28506.11,0.012,0.012,0,3,9.2,18.1,292,8.86,0.056
11/16/2016,1,57.3,50.5,53.8,51.8,47,49.4,36680.7,33383.93,0,0,0,0,11.6,23.7,313,12.02,0.076
11/17/2016,3,58.6,46,51.8,54.6,42.3,48.7,36582.18,33277.08,0,0,0,0,4.8,11.6,19,12.65,0.072
11/18/2016,1,65.3,45.9,55,60.1,41.6,50.5,36485.42,33172.01,0,0,0,0,6.7,17,138,12.54,0.093
11/19/2016,53,60.2,52.7,56.6,57,48.5,53,36390.55,16108.62,0.114,0.114,0,12,14.7,26.6,154,4.03,0.043
11/20/2016,63,58.6,52.4,56.2,59.7,51.6,55.9,36297.71,3921.47,0.969,0.969,0,23,6.8,15,163,3.18,0.023
11/21/2016,1,58.4,51,53.7,55.3,48.5,51.9,36207.04,32333.49,0,0,0,0,9.1,17.4,286,9.75,0.053
11/22/2016,3,57.2,46.8,51.4,55.7,44.1,49.5,36118.66,30100.02,0,0,0,0,6.7,11.6,156,9.91,0.055
11/23/2016,53,57.5,48.2,52.9,54.6,45.5,50.2,36032.75,32678.87,0.091,0.091,0,4,6.5,15.4,314,11.37,0.063
11/24/2016,1,59.4,40.1,49.1,56.4,36.1,45.8,35949.42,32587.8,0,0,0,0,6.2,13.9,22,12.33,0.067
11/25/2016,2,57,39.5,49.2,53,35.2,45.7,35868.83,26014.57,0,0,0,0,7,13.4,161,9.46,0.055
11/26/2016,63,53.3,49.4,51,49.2,46.3,47.5,35791.12,14472.43,0.539,0.539,0,15,11.1,27.1,206,4.89,0.032
11/27/2016,61,54.9,47.6,51.4,49.7,44.5,47.4,35716.44,31392.88,0.244,0.244,0,8,11,29.3,284,10.25,0.053
11/28/2016,51,55.2,49,52.4,51.6,46.6,48.6,35644.94,26148.16,0.043,0.043,0,6,13,25.1,307,7.03,0.045
11/29/2016,0,55.9,43.7,49.8,51.5,40.7,46.7,35576.76,32179.48,0,0,0,0,6,11.9,355,11.47,0.06
11/30/2016,3,53.9,43.9,49.4,51,40.5,46.5,35511.64,19806.44,0,0,0,0,4.6,8.1,350,4.71,0.031
12/1/2016,3,55.1,44.8,50.2,50.3,41.7,46.6,35448.91,32039.39,0,0,0,0,7.8,17.7,325,11.35,0.062
12/2/2016,0,56.5,42.5,49.2,50.5,38.2,44.7,35388.63,31973.28,0,0,0,0,7,15,345,11.4,0.066
12/3/2016,1,59.3,45.4,51.3,56,41.5,48.3,35330.88,31909.88,0,0,0,0,3.6,8.7,61,11.1,0.061
12/4/2016,2,58.1,43.5,50.7,55.1,39.8,48.2,35275.73,28059.09,0,0,0,0,5.7,13.9,295,9.84,0.054
12/5/2016,3,53.9,46.6,50.2,51.6,42.3,48.2,35223.26,25980.42,0,0,0,0,6.9,12.8,300,6.71,0.036
12/6/2016,2,52.4,44.1,47.7,46.2,40.6,43.3,35173.54,30718.89,0,0,0,0,8.9,18.8,308,10.32,0.054
12/7/2016,51,52.7,40.8,47.8,48.4,35.8,43.2,35126.65,17923.45,0.016,0.016,0,3,8.6,17.4,118,5.97,0.043
12/8/2016,55,58.1,49.2,54.3,55.8,43.9,50.9,35082.68,455.03,0.213,0.213,0,19,10.1,28,150,2.82,0.028
12/9/2016,53,61.3,53.9,57.1,60.8,52.9,56.8,35041.68,15303.93,0.047,0.047,0,4,6.2,12.1,179,5.62,0.036
12/10/2016,63,59.3,55.1,57.4,58.3,55.5,56.9,35003.75,0,0.622,0.622,0,22,9,17.4,204,2.07,0.016
12/11/2016,51,55.2,48.6,52,54,46.1,49.6,34968.95,26354.06,0.008,0.008,0,1,6.2,11.2,304,7.9,0.044
12/12/2016,3,57.6,50,52.6,54.6,47.3,50.4,34937.34,15983.86,0,0,0,0,3.1,8.9,359,6.43,0.041
12/13/2016,3,58.9,50.1,54.3,57.3,48.1,52.7,34909.03,14400,0,0,0,0,3.8,9.4,195,6.4,0.041
12/14/2016,3,59.8,53.8,56.1,58.3,52.9,55.1,34884.06,13455.67,0,0,0,0,7.4,13.9,175,5.44,0.035
12/15/2016,63,58.6,55.4,56.7,55.1,52.1,53.7,34862.51,0,0.89,0.89,0,16,13.7,37.6,166,1.63,0.02
12/16/2016,61,52.8,45.9,49,47.4,39.8,41.7,34844.45,30571.42,0.087,0.087,0,2,16,29.5,300,8.71,0.063
12/17/2016,0,50.3,39.5,45,45.3,35.8,40,34829.94,31213.32,0,0,0,0,7.9,15,333,10.99,0.059
12/18/2016,0,51.2,34,42.5,44.7,28.1,36.5,34819.06,31217.81,0,0,0,0,6.2,14.5,46,11.03,0.06
12/19/2016,1,55.9,36.9,44.9,51.4,31.1,39.6,34811.87,31139.88,0,0,0,0,5.6,12.3,66,10.93,0.06
12/20/2016,0,59.1,39.5,47.7,55.2,33.8,43,34808.37,31068.79,0,0,0,0,5.6,13.9,69,10.81,0.063
12/21/2016,1,60.6,41.7,50.2,57.1,35.4,45.8,34808.47,31004.36,0,0,0,0,7.4,13.6,79,10.04,0.063
12/22/2016,1,59.3,41.8,49.5,56.4,38.4,46.1,34812.12,31025.36,0,0,0,0,5,10.7,107,10.83,0.059
12/23/2016,63,55.5,44.7,49.1,52.3,39.5,44.2,34819.3,17923.85,0.512,0.512,0,14,13.5,25.1,214,5.04,0.032
12/24/2016,2,49.4,43.9,46,42,37.9,39.9,34829.94,30772.9,0,0,0,0,12.2,26.6,305,9.83,0.055
12/25/2016,2,51.9,41.3,46,47.2,37.3,41.3,34844.01,26159.32,0,0,0,0,5.4,12.1,102,8.07,0.048
12/26/2016,1,54.7,39.9,46.1,49.2,34.6,40.7,34861.46,30990.13,0,0,0,0,6.6,14.3,61,10.63,0.062
12/27/2016,1,56.8,38.3,46.5,52.8,33,41.8,34882.25,31026.56,0,0,0,0,5.6,12.3,62,10.63,0.059
12/28/2016,0,60.8,41.6,49.6,56.3,36,44.7,34906.34,31065.19,0,0,0,0,6.5,13.9,70,10.89,0.071
12/29/2016,1,65,46.4,54.3,63,39.7,50.3,34933.65,30584.73,0,0,0,0,7.9,16.1,90,10.88,0.078
12/30/2016,51,55.3,47.6,50.7,54.1,44.3,48.4,34964.16,10786.28,0.016,0.016,0,1,5.5,10.7,206,4.37,0.027
12/31/2016,51,50.3,42.4,46.7,46.9,38.3,42.5,34997.8,31059.61,0.016,0.016,0,2,7.2,21.3,283,9.31,0.049
1/1/2017,51,49.2,42.1,46.4,44,38.2,42.2,35034.52,16378.83,0.004,0.004,0,1,9.3,31.1,317,4.99,0.029
1/2/2017,53,49.3,43.1,46.6,43.8,40.4,42.3,35074.28,17073.63,0.154,0.154,0,13,10.1,34.2,185,4.99,0.028
1/3/2017,61,53.9,47.8,51.2,47.5,44.4,45.8,35117.01,1170.21,0.429,0.429,0,20,21.9,69.6,172,3.1,0.019
1/4/2017,63,59.8,53.9,56.8,59.5,47.6,54.4,35162.66,654.05,0.846,0.846,0,13,17.9,65.8,181,2.96,0.02
1/5/2017,53,56,37.9,47.4,54.1,33.3,43.5,35211.18,27479.33,0.075,0.075,0,6,14.7,45.6,348,10.26,0.051
1/6/2017,51,55,35.2,46,52.2,30.1,41.2,35262.5,29356.21,0.024,0.024,0,2,12.6,46.1,152,11.04,0.064
1/7/2017,63,57.5,49.6,54.4,54.3,43.1,48.4,35316.58,7357.36,0.874,0.874,0,23,24.2,77.4,165,4.03,0.031
1/8/2017,63,60.5,56.4,58,54.5,48.3,51.5,35373.35,0,1.181,1.181,0,20,23.4,79.6,174,2.34,0.035
1/9/2017,63,56.3,51.7,53.6,53.5,47.8,50.2,35433.11,23589.87,0.488,0.488,0,19,12.5,45.2,200,7.64,0.038
1/10/2017,65,56,52.3,54.3,51.4,48.6,50.1,35496.37,0,1.252,1.252,0,23,18.9,74.9,197,1.94,0.012
1/11/2017,61,54,48.2,51,50.8,44.6,47.6,35563.03,28904.37,0.276,0.276,0,13,13.3,52.3,218,8.46,0.041
1/12/2017,63,49.4,41,46.6,45.9,38.3,42.7,35632.92,31479.52,0.445,0.445,0,17,9.2,33.8,279,8.46,0.039
1/13/2017,1,54.5,39.8,46,48.8,35.1,41.2,35705.92,31929.15,0,0,0,0,8.3,27.7,51,11.98,0.062
1/14/2017,1,59.4,42.6,49.5,53.6,38.7,44.4,35781.89,32069.98,0,0,0,0,8,26.4,46,12.06,0.08
1/15/2017,2,55.4,42.5,47.9,50,37,42.9,35860.68,31920.25,0,0,0,0,8.1,26.8,44,12.05,0.067
1/16/2017,0,59.7,41.3,49.3,57,35.7,45.4,35942.15,32289.42,0,0,0,0,5.2,20.6,58,12.02,0.069
1/17/2017,1,62,41.6,50.2,57.1,36.8,46.3,36026.18,32210.75,0,0,0,0,6.5,20.8,184,10.87,0.066
1/18/2017,63,55.5,46.7,51.1,49,41.7,44.5,36112.62,5157.75,0.539,0.539,0,15,22,77.6,171,3.29,0.039
1/19/2017,63,53.7,45.8,49.7,52.4,41.8,46.3,36201.35,28514.61,0.323,0.323,0,20,10.7,36.9,191,8.23,0.042
1/20/2017,63,51.9,44.7,48.7,47.4,38.7,43,36292.22,28517.3,1.717,1.717,0,24,20.6,77.8,226,7.83,0.031
1/21/2017,63,53.7,44.4,48.7,50.8,39.3,44.4,36385.11,20617.08,1.031,1.031,0,23,19.9,68,203,7.84,0.043
1/22/2017,63,57.1,44.5,50.2,52.2,38.3,44.1,36479.89,21595.22,2.039,2.039,0,21,25.3,87,191,7.16,0.039
1/23/2017,73,48.8,41.7,44.4,45,37.4,40.2,36576.43,32385.27,0.421,0.394,0.193,17,8.8,36.2,209,9.9,0.044
1/24/2017,51,53.9,38.9,45.6,49.2,34.5,40.7,36674.6,33182.89,0.004,0.004,0,1,8.2,28.9,83,12.32,0.068
1/25/2017,2,53,38.9,45.3,48.9,33,40.8,36774.29,33454.61,0,0,0,0,6.5,21.9,22,13.05,0.067
1/26/2017,1,55.7,37.4,46.5,51.1,32.4,41.9,36875.37,33340.41,0,0,0,0,7.6,24.6,44,13.04,0.07
1/27/2017,1,57.2,40.4,48.6,54.3,33.7,43.9,36977.72,33159.79,0,0,0,0,6.9,23.5,66,13.62,0.083
1/28/2017,1,66,41.3,54.3,63.5,37.3,50.8,37081.23,33683.49,0,0,0,0,4.7,17.2,146,14,0.089
1/29/2017,1,72.6,47.5,61.8,69.4,39.8,56.6,37186.33,33723.36,0,0,0,0,7.5,24.2,75,14.24,0.123
1/30/2017,1,72.4,51.5,63.3,69.5,44.9,59.6,37293.9,33612.92,0,0,0,0,4.1,11.6,171,14,0.107
1/31/2017,1,68.4,50,61.2,64.9,46.4,56.5,37403.8,33822.57,0,0,0,0,4.7,18.1,177,14.39,0.109
2/1/2017,53,60.1,48.8,53.4,53.6,41.3,46.8,37515.9,10372.98,0.071,0.071,0,4,13.3,42.1,157,5.79,0.086
2/2/2017,63,59.5,49.1,56.1,56.9,44.2,51.7,37630.02,22912.43,0.232,0.232,0,7,16.5,56.8,162,8.14,0.049
2/3/2017,61,59.3,53.6,56.4,56.6,51,53.1,37746.03,32400,0.268,0.268,0,18,15.4,54.8,189,10.26,0.05
2/4/2017,3,59.9,49,54.2,56.3,47.5,52.1,37863.78,32404.54,0,0,0,0,7.8,25.9,187,11.51,0.065
2/5/2017,63,57.7,47.4,52.8,53.6,44.6,48.7,37983.12,19508.3,0.508,0.508,0,6,16.9,65.3,174,8.07,0.051
2/6/2017,61,58.2,53.8,55.7,54.7,46.8,51.9,38103.92,15471.67,0.303,0.303,0,14,19.8,67.1,182,7.81,0.046
2/7/2017,63,60.7,55.7,58.9,60.9,50.5,56.7,38226.03,0,1.13,1.13,0,20,16.8,64,178,1.76,0.012
2/8/2017,51,65.7,59.4,61.9,66.9,59.1,61.6,38349.33,13258.4,0.008,0.008,0,1,12.2,41.4,172,7.25,0.046
2/9/2017,63,61.4,56.7,59.2,59.9,52.8,56.8,38473.67,7200,0.791,0.791,0,10,15.5,51.9,169,5.56,0.039
2/10/2017,61,57.9,49,55.1,57.6,47.5,54.2,38598.93,8008.43,0.307,0.307,0,14,8.4,32.2,210,4.72,0.027
2/11/2017,51,56.6,45.6,49.9,51.1,41.5,46,38724.98,35455.98,0.008,0.008,0,2,10.4,34.4,356,15.27,0.076
2/12/2017,1,63.5,45.8,53.2,60.2,40.4,49.1,38851.69,35646.39,0,0,0,0,7.4,25.7,44,16.24,0.104
2/13/2017,2,64.6,47.6,54.5,60.4,42.5,50.4,38978.94,33603.54,0,0,0,0,7.4,23.9,37,13.65,0.094
2/14/2017,1,69.3,52.4,59,68.5,46.6,55.8,39106.6,35987.25,0,0,0,0,7.4,23,47,15.64,0.115
2/15/2017,3,69.2,51.5,59.7,65.9,50.1,56.2,39234.57,25657.57,0,0,0,0,10,37.1,175,10.45,0.095
2/16/2017,61,61.8,53.1,57.3,60,48.7,53.8,39362.71,33387.01,0.114,0.114,0,4,14.5,55,175,10.64,0.082
2/17/2017,63,55.7,50.3,53.1,52.8,43.7,47.9,39490.92,0,1.945,1.945,0,21,23.8,87.7,161,3.55,0.02
2/18/2017,63,50.7,47.9,49.4,47,42.8,44.3,39619.64,0,0.839,0.839,0,16,15.6,51,315,3.07,0.018
2/19/2017,55,56,44.6,51.8,51.8,42.4,47.3,39749.82,8612.82,0.118,0.118,0,12,18.3,59.5,166,5.03,0.04
2/20/2017,65,58.3,54.8,56.4,56.7,46.7,51.2,39881.35,7956.52,2.181,2.181,0,24,28.1,87.2,180,3.46,0.019
2/21/2017,53,57.9,45.6,53.3,54,43.3,49.4,40014.11,36939.82,0.303,0.303,0,21,15.5,59.3,206,13.02,0.062
2/22/2017,53,51.5,40,46.4,45.8,35.4,41,40147.98,37079.52,0.102,0.102,0,12,12.3,39.1,338,15.74,0.076
2/23/2017,51,49.4,41.3,44.5,42.8,35.7,38.2,40282.85,37220.05,0.075,0.075,0,11,11.9,38.7,330,16.44,0.079
2/24/2017,2,51,37.7,43.9,46.7,32.5,39.2,40418.6,37361.3,0,0,0,0,7.6,25.5,355,18,0.086
2/25/2017,53,53.1,39.3,45.3,49.6,35.6,41.5,40555.12,31419.6,0.067,0.067,0,5,7.7,28,326,16.29,0.083
2/26/2017,53,55.2,39.5,45.7,53,35.2,42,40692.29,37645.48,0.039,0.039,0,3,9.6,31.8,214,15.08,0.075
2/27/2017,51,51.8,40.2,45.8,46.8,36.7,41.5,40830,36367.33,0.063,0.063,0,9,9.4,30.6,345,15.7,0.076
2/28/2017,1,53.3,41.3,46.1,49.1,37.4,41.6,40968.15,37931.1,0,0,0,0,9.8,32.4,350,18.99,0.093
3/1/2017,0,62.8,40.3,50.2,60.1,34.8,45.7,41106.63,38074.16,0,0,0,0,8.3,27.3,50,19.47,0.12
3/2/2017,1,67.7,44.1,56.1,67.1,37.6,51.8,41245.33,38217.25,0,0,0,0,7,21.9,55,19.66,0.144
3/3/2017,3,65,44.9,53.9,63.5,39.7,49.9,41384.15,38341.04,0,0,0,0,7.6,18.6,15,19.12,0.13
3/4/2017,61,58.4,45.2,50.9,56.3,42.7,48,41522.99,34788.94,0.059,0.059,0,1,14,47.9,224,16.53,0.089
3/5/2017,63,50.9,41.8,46.5,46.3,37.2,40.2,41661.73,38456.87,0.713,0.713,0,15,14,52.6,272,15.47,0.075
3/6/2017,51,53.7,39.8,46.5,49.9,35,42.4,41800.3,33167.16,0.004,0.004,0,1,6.9,23.3,223,15.35,0.082
3/7/2017,2,59.7,40.6,50.1,57.4,36.4,46.6,41938.56,38607.73,0,0,0,0,8.5,27.3,35,19.43,0.107
3/8/2017,1,66.7,50,57.6,64.6,45.1,53.9,42076.43,38665.34,0,0,0,0,10.2,34,43,19.99,0.139
3/9/2017,1,70.6,54.8,61.4,71.8,52.3,60,42213.81,38769.83,0,0,0,0,8.4,27.3,42,19.97,0.134
3/10/2017,2,71.8,54.6,62.5,71.1,53.9,62.2,42351.12,35139.15,0,0,0,0,8.4,28.6,38,17.44,0.119
3/11/2017,1,70.8,53,61.2,71.6,51.6,60,42489.22,39008.86,0,0,0,0,7.1,25.1,31,19.36,0.131
3/12/2017,0,70.3,52.9,60.8,71.8,50.4,58.9,42628.05,39210.26,0,0,0,0,8.3,28.6,38,21.14,0.148
3/13/2017,0,81.4,53.5,67.7,83.3,50.5,66.7,42767.51,39431.19,0,0,0,0,8,22.6,60,21.53,0.174
3/14/2017,3,75.9,54.8,68.6,81.8,55.1,69.3,42907.5,39591.08,0,0,0,0,3.5,13.9,201,21.21,0.153
3/15/2017,2,68.2,50.3,58.2,70.3,46.8,57.5,43047.95,37279.7,0,0,0,0,7.1,23.3,262,16.92,0.107
3/16/2017,3,68,51.6,59,69.3,48.5,58.2,43188.74,39068.49,0,0,0,0,8.4,27.5,26,20.35,0.122
3/17/2017,1,72.8,54.9,63.9,77.2,52.9,64.9,43329.8,40202.66,0,0,0,0,6.7,18.3,31,20.64,0.14
3/18/2017,51,70,52.1,58.3,71.2,49.7,56.7,43471.04,36689.08,0.004,0.004,0,1,5.1,21,194,15.47,0.105
3/19/2017,51,64.3,49.6,56.6,63.9,48,54.6,43612.36,30628.5,0.004,0.004,0,1,7.9,28.2,199,16.43,0.11
3/20/2017,63,63.2,50.1,56.9,59.4,45.2,53.1,43753.66,12115.29,0.26,0.26,0,9,13.7,54.1,163,8.35,0.066
3/21/2017,63,60.6,52.1,56.9,58.9,49.5,53.7,43894.88,30641.61,0.248,0.248,0,14,15.3,55,189,17.37,0.091
3/22/2017,63,55.8,47.5,52,54.9,43.1,49,44035.9,39314.69,0.614,0.614,0,18,9.4,32.9,284,18.59,0.092
3/23/2017,51,56.9,46.2,50.8,55.2,42.6,47.7,44176.65,39975.55,0.035,0.035,0,7,8.9,31.8,324,19.77,0.104
3/24/2017,53,55.5,45.8,53.2,52.8,42.1,48.7,44317.02,0,0.134,0.134,0,9,15.1,48.8,168,4.34,0.047
3/25/2017,51,58.7,46.5,52.9,56.4,43.9,50.9,44456.93,40445.79,0.031,0.031,0,5,8.6,28,348,19.2,0.102
3/26/2017,53,59.4,47.2,53,57.4,45.1,51,44596.29,18213.31,0.102,0.102,0,4,8.5,28.2,249,11.09,0.071
3/27/2017,51,56.4,47.8,52,51.7,45,48,44735,41704.45,0.055,0.055,0,8,14.1,47.6,341,21.37,0.1
3/28/2017,0,63.6,46.6,55.1,62.2,43,52.6,44872.96,41790.46,0,0,0,0,9.5,33.3,13,23.73,0.137
3/29/2017,3,67.6,49.6,57.8,66.9,46,56,45010.08,41875.57,0,0,0,0,7.4,26.6,17,23.23,0.145
3/30/2017,55,57.3,49.7,53.5,53.6,44.8,49.5,45146.76,36913.59,0.094,0.094,0,4,15.6,55,334,23.16,0.105
3/31/2017,1,60.9,49.2,54.8,56.8,42.4,49.7,45283.79,42050.09,0,0,0,0,13.5,47.6,4,24.9,0.149
4/1/2017,1,71.8,49.4,61.5,71.2,44.5,58.8,45421.12,42133.34,0,0,0,0,8.1,27.1,26,24.56,0.176
4/2/2017,3,72.2,51.5,59.6,73.9,50.5,59.5,45558.65,39615,0,0,0,0,8.5,29.3,343,21.93,0.137
4/3/2017,0,67,47.1,56.5,66,43.5,54.1,45696.31,42336.82,0,0,0,0,8.2,31.5,17,25.68,0.159
4/4/2017,1,68.8,46.7,58.1,69.3,40.9,55.8,45834,42384.68,0,0,0,0,5.1,18.6,6,23.99,0.159
4/5/2017,2,71,53.7,62.4,69.8,49.4,60.1,45971.64,38815.77,0,0,0,0,7.6,27.1,196,22.8,0.168
4/6/2017,61,64.5,51.2,58.1,56.8,40.4,50.3,46109.14,16253.7,0.26,0.26,0,9,22,79,168,10.52,0.141
4/7/2017,63,60.2,52.3,56.7,56.2,45,52.2,46246.41,18058.52,0.37,0.37,0,11,20.6,71.8,186,11.87,0.079
4/8/2017,61,54.1,43,48.9,51.9,39.2,45.3,46383.36,42929.43,0.181,0.181,0,11,13.6,47.2,283,19.96,0.093
4/9/2017,3,59.1,39.2,48.9,57.6,35.1,45.8,46519.89,42806.11,0,0,0,0,8,27.1,2,26.29,0.14
4/10/2017,2,63.8,42.2,53.2,63.4,37,50.2,46655.91,43109.24,0,0,0,0,7.8,26.4,28,25.71,0.155
4/11/2017,61,65,47.4,57,60.6,45,53.6,46791.34,33879.8,0.091,0.091,0,3,11.5,38.3,173,15.86,0.117
4/12/2017,51,61.3,54.2,57.6,58.5,49.9,54.6,46926.07,23625.88,0.031,0.031,0,7,12.8,43.2,181,10.53,0.065
4/13/2017,61,56.6,46.5,52.3,55.1,42.7,49.3,47060,43291.44,0.358,0.358,0,16,11,39.8,258,21.45,0.106
4/14/2017,1,57.1,43.3,50,55.1,39,46.2,47193.03,43672.38,0,0,0,0,10,34,1,26.72,0.132
4/15/2017,2,68.2,44.9,55.9,67.2,40.1,52.4,47325.07,43276.01,0,0,0,0,8,25.7,30,26.74,0.177
4/16/2017,55,60.6,47.1,55.1,56.8,43.2,51.3,47456.02,16864.78,0.157,0.157,0,10,12,40.3,170,10.41,0.077
4/17/2017,63,66.4,53.5,58.3,66.2,52.3,57.3,47585.75,18380.59,0.169,0.169,0,6,9.3,32.4,186,12.89,0.081
4/18/2017,51,63.2,46.9,55.5,63.8,43.7,54.5,47714.17,31283.69,0.071,0.071,0,9,7.4,25.5,2,18.5,0.108
4/19/2017,1,63.2,46,56.1,64,43,54,47841.66,44127.54,0,0,0,0,6.3,22.8,327,27.42,0.166
4/20/2017,51,63.7,52.5,57.2,63.7,49.9,55.8,47968.96,44107.39,0.008,0.008,0,2,9.7,33.3,4,26.4,0.149
4/21/2017,1,74.9,52.8,63.1,75,48.6,59.8,48096.04,44356.35,0,0,0,0,9.7,32.7,41,27.87,0.213
4/22/2017,3,66.5,49.4,59.1,65.1,45.7,56.8,48222.79,37044.73,0,0,0,0,8.1,27.5,2,21.37,0.142
4/23/2017,3,59.4,50.1,53.8,59,46.5,51.1,48349.1,43978.15,0,0,0,0,10.2,35.3,341,25.92,0.132
4/24/2017,53,58.5,49.3,53.8,56.2,46.1,50.8,48474.9,25926.34,0.091,0.091,0,8,9.7,32.7,334,15.87,0.089
4/25/2017,51,60.2,49.7,54.5,59.9,46.8,52.4,48600.07,40721.25,0.024,0.024,0,4,9.6,33.8,338,23.16,0.119
4/26/2017,53,60.9,52.3,56.4,61.5,51.1,55.8,48724.52,4050.94,0.071,0.071,0,9,10.1,34.2,340,8.6,0.05
4/27/2017,51,62.1,49.9,55.1,62.2,46.5,52.4,48848.14,44429.23,0.004,0.004,0,1,9.8,38.7,342,27.05,0.145
4/28/2017,3,62.9,48.3,55.7,63.2,45.5,53.1,48970.84,45325.23,0,0,0,0,9.1,33.8,1,28.63,0.166
4/29/2017,0,71.1,56.7,63.8,70.4,50.4,59.2,49092.5,45563.11,0,0,0,0,10.2,36.5,31,28.98,0.23
4/30/2017,0,72.9,52.7,61.9,77.2,49,61,49213.02,45722.4,0,0,0,0,7.2,25.7,12,28.61,0.193
5/1/2017,0,81.2,59.3,70.3,81.7,57,68.3,49332.28,45791.68,0,0,0,0,9.2,33.1,36,28.56,0.242
5/2/2017,0,80.8,59.2,71.5,83.4,58,71.6,49450.18,45957.07,0,0,0,0,9.6,34.2,33,28.21,0.225
5/3/2017,1,84.3,64.4,74.9,89.5,63,77.2,49566.59,46126.81,0,0,0,0,6.9,18.3,79,28.17,0.226
5/4/2017,3,74.7,55,66.1,78.7,55.8,67.3,49681.41,44959.97,0,0,0,0,6.9,23.9,219,24.75,0.172
