latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
37.785587,-118.554214,1642,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
7/1/2015,3,88.2,68.6,79.5,87.4,70.2,79.4,53046.45,47226.56,0,0,0,0,7,18.3,197,24.9,0.23
7/2/2015,51,86.6,70.2,78.5,88.4,71.8,79.7,53011.78,36649.32,0.028,0.028,0,3,7.2,28.4,131,22.1,0.2
7/3/2015,3,88.1,65,78.2,90.1,67.4,79,52973.82,44283.05,0,0,0,0,5,17,241,28.62,0.254
7/4/2015,53,81,70.3,75,78.9,70.9,74.6,52932.66,33691.59,0.035,0.035,0,4,7.8,18.3,22,18.66,0.176
7/5/2015,55,83.3,63.9,73.1,88,65.2,74.4,52888.36,35170.31,0.079,0.079,0,3,4.9,20.6,33,24.66,0.202
7/6/2015,55,82.9,65.3,73.5,84,64.4,73.1,52841.01,39900.88,0.055,0.055,0,2,8,26.2,237,27.45,0.231
7/7/2015,51,80,63.2,71.1,81.9,63.8,71.4,52790.69,49367.76,0.031,0.031,0,3,7.3,23,281,27.69,0.222
7/8/2015,51,78,60.1,67.4,74.8,59.2,65.9,52737.47,49319,0.008,0.008,0,1,10.1,26.8,265,27.6,0.221
7/9/2015,63,67.1,53,59.4,69.1,52.2,58.6,52681.45,42675.13,0.744,0.744,0,16,6.5,21.3,293,20.23,0.144
7/10/2015,61,71.1,51.6,61.3,74,50.4,61.2,52622.7,47052.05,0.169,0.169,0,9,4.3,18.3,231,25.96,0.185
7/11/2015,61,74.3,54.7,65.5,75.5,54.2,65.4,52561.3,46202.85,0.122,0.122,0,5,5.8,18.8,219,26.89,0.198
7/12/2015,51,78.3,58.1,69.5,80,57.4,68.8,52497.35,49098.48,0.004,0.004,0,1,5,16.3,226,28.82,0.227
7/13/2015,53,80.7,62.3,71.8,83.4,60.7,70.7,52430.91,46110.7,0.031,0.031,0,1,6.3,13.6,319,29.66,0.247
7/14/2015,61,83,62.8,72.9,86.2,60.6,71.5,52362.07,48973.93,0.11,0.11,0,2,5.5,20.4,300,29.73,0.253
7/15/2015,1,83.8,61.8,74.3,85,59.4,73.1,52290.92,48908.32,0,0,0,0,4.8,13,328,30.95,0.257
7/16/2015,1,86.2,65.3,76.2,86.7,64,75.4,52217.53,48840.6,0,0,0,0,5.2,17.7,190,30.93,0.257
7/17/2015,2,86.9,64,76.1,87.7,62.6,74.2,52141.99,48770.8,0,0,0,0,7.5,20.8,259,29.38,0.266
7/18/2015,2,85.3,60.2,73.6,85.1,56.3,69.9,52064.36,48699.02,0,0,0,0,7.6,20.8,292,31.05,0.273
7/19/2015,3,83.5,62.3,74.2,82.3,57.9,70.6,51984.37,47031.19,0,0,0,0,8.1,18.6,104,28.63,0.261
7/20/2015,2,82.8,67.9,74.8,78.2,67,71.6,51901.45,44555.91,0,0,0,0,9.1,19.9,128,23.42,0.233
7/21/2015,2,83.8,60.1,73.5,83.7,59.6,72.2,51815.71,47468.11,0,0,0,0,5.4,17.4,160,26.45,0.228
7/22/2015,51,80.7,57.6,70.5,79.8,57.2,69.4,51727.29,48387.4,0.012,0.012,0,1,7.3,23.5,254,25.16,0.213
7/23/2015,51,82.6,62.2,72.3,81.3,61.3,70.7,51636.3,47162.96,0.008,0.008,0,1,5.7,15.2,171,24.31,0.208
7/24/2015,2,83.6,60.8,72.2,82.4,57.9,69.3,51542.88,48216.53,0,0,0,0,5.9,25.5,297,27.95,0.241
7/25/2015,0,88,60.6,74.7,87.4,57.4,71.7,51447.14,48127.7,0,0,0,0,5.6,21,296,31.15,0.264
7/26/2015,0,89.4,60.9,75,88.4,57.5,71.1,51349.21,48036.76,0,0,0,0,10.3,30.2,286,30.92,0.283
7/27/2015,0,84.5,58.3,72.1,78.4,54.9,67,51249.23,47943.8,0,0,0,0,7.9,22.8,354,31.68,0.282
7/28/2015,0,85.8,63.7,75.9,81.7,58.9,70.5,51147.29,47848.93,0,0,0,0,7.5,18.1,47,31.41,0.284
7/29/2015,1,89.9,68.3,80.6,86.4,62.7,75,51043.52,47752.27,0,0,0,0,8.5,17.9,74,31.29,0.302
7/30/2015,3,89.4,69.3,80.3,86.2,64.7,75.9,50938.05,42875.47,0,0,0,0,8.7,23.7,127,27.23,0.27
7/31/2015,2,87.6,72.9,80.6,83.7,70,77.3,50830.97,45698.95,0,0,0,0,9.8,32,145,23.9,0.242
8/1/2015,51,90,67.9,79.2,88.5,67.1,77.1,50722.4,44815.91,0.012,0.012,0,1,9.6,24.6,165,26.88,0.253
8/2/2015,51,86.8,65.2,75.6,86.5,67.1,75.3,50612.46,43500.88,0.051,0.051,0,4,8.7,25.7,329,25.05,0.223
8/3/2015,2,89,66.1,78.4,88.5,63.9,75.5,50501.25,47245.43,0,0,0,0,4.7,19.2,306,28.95,0.25
8/4/2015,51,90,65.3,77.5,87.5,62.4,74.3,50388.88,43669.2,0.008,0.008,0,1,6,23.3,244,26.03,0.244
8/5/2015,1,88.6,62,76.4,85.2,59.6,72.2,50275.45,44733.27,0,0,0,0,5.4,21.7,283,28.45,0.256
8/6/2015,51,86.5,67,76.9,82.2,62.5,72.4,50161.07,26582.3,0.004,0.004,0,1,7,17.4,131,17.59,0.189
8/7/2015,53,75.8,62.7,69.2,73.8,61,66.7,50045.83,46070.84,0.122,0.122,0,14,8.1,25.5,338,24.21,0.205
8/8/2015,1,78.8,58.7,69.5,78.7,57.5,68.2,49929.38,46151.02,0,0,0,0,3.8,13.2,7,28.8,0.221
8/9/2015,2,85.2,64.7,75.9,81.4,62.3,71.9,49810.95,45853.89,0,0,0,0,8.1,22.4,141,28.02,0.256
8/10/2015,1,84.5,62.3,75.4,80,58.5,70.8,49690.67,46482.18,0,0,0,0,9.1,24.6,164,28.14,0.263
8/11/2015,0,87.7,61.4,75.6,81.5,57,69.5,49568.65,46366.74,0,0,0,0,11.6,32,155,30,0.302
8/12/2015,0,87.8,61.7,76.4,82.8,57.3,70.8,49445.03,46249.65,0,0,0,0,10.3,28.2,148,29.84,0.292
8/13/2015,2,88.5,64.4,77.8,85.6,60,74.2,49319.91,45606.56,0,0,0,0,10.6,29.8,161,26.16,0.26
8/14/2015,1,92,66.4,79.7,90.1,64.2,76.9,49193.42,45740.93,0,0,0,0,8,23.5,207,27.72,0.265
8/15/2015,1,92.7,64.5,79.9,89.8,61.8,76.4,49065.67,45470.43,0,0,0,0,5.2,14.5,324,28.85,0.256
8/16/2015,1,94.4,69.4,82.6,92.8,65.5,78.8,48936.77,43819.8,0,0,0,0,4.2,15.2,328,26.96,0.25
8/17/2015,1,95.2,67.8,83,91.8,64.1,78.8,48806.83,45412.84,0,0,0,0,8.3,22.1,336,28.38,0.287
8/18/2015,1,95.5,69.3,83.6,91.8,65.4,79.1,48675.96,45246.91,0,0,0,0,7.9,21.9,357,28.33,0.277
8/19/2015,1,95.9,70.1,83.1,94,66.1,79.2,48544.27,44506.78,0,0,0,0,5.8,19,353,27.78,0.26
8/20/2015,0,95.3,66.3,81.8,92.4,62.4,77.8,48411.86,44858.91,0,0,0,0,5.6,16.8,332,28.12,0.258
8/21/2015,0,93.9,66.9,81.3,90.8,62.8,77,48278.83,44509.51,0,0,0,0,8.2,20.6,357,27.5,0.268
8/22/2015,2,90.3,69,80.3,87.6,65.8,76.9,48145.29,44328.62,0,0,0,0,5.6,17.4,144,26.9,0.247
8/23/2015,1,92.3,67.2,80.3,90.2,64.4,77,48011.33,44131.08,0,0,0,0,4.4,15,194,27.21,0.236
8/24/2015,1,92.2,66.3,80.1,88.2,62.3,75.7,47877.04,44106.27,0,0,0,0,7.2,17.2,137,27.15,0.26
8/25/2015,2,91.3,66,78.9,88,62.7,75.1,47742.53,44080.21,0,0,0,0,4.7,15.7,186,26.92,0.247
8/26/2015,2,85.5,65.1,76.4,85.2,61.6,72.7,47607.88,43899.29,0,0,0,0,5.5,17,293,24.35,0.229
8/27/2015,1,85.8,66.7,77.5,84.8,63.4,74.7,47473.2,43729.51,0,0,0,0,4.8,16.3,231,25.3,0.22
8/28/2015,2,91.3,66.7,79.2,89.6,64.1,76.3,47338.07,43712.25,0,0,0,0,6.7,20.1,192,25.33,0.239
8/29/2015,1,88.7,65.3,76.2,84.4,62.3,72.2,47201.74,43425.03,0,0,0,0,10.1,28.2,247,25.77,0.259
8/30/2015,1,86,60.9,74.3,82.8,58.6,70.6,47064.28,43482.73,0,0,0,0,7.2,20.4,333,26.19,0.242
8/31/2015,1,87.2,66.1,77.1,83.3,61.9,72.7,46925.79,43506.63,0,0,0,0,7.3,20.8,97,26.5,0.24
9/1/2015,0,87.4,63.3,75.8,83.4,59.7,71.2,46786.38,43404.58,0,0,0,0,6.9,20.1,177,26.61,0.241
9/2/2015,1,86.7,60.6,73.8,83,55.1,68.9,46646.14,43247.3,0,0,0,0,5.7,18.3,204,25.47,0.235
9/3/2015,1,82.3,59.4,70.4,78.4,56,66.1,46505.17,43095.53,0,0,0,0,7.2,27.1,252,25.24,0.224
9/4/2015,0,77.4,56,66.1,72,52.8,60.9,46363.56,42949.69,0,0,0,0,10.8,32.4,262,26.16,0.23
9/5/2015,0,78.9,51.1,64.8,72.8,47.2,59.2,46221.41,42851.42,0,0,0,0,8.6,26.6,3,26.15,0.223
9/6/2015,1,81,55,68.6,75.5,48.9,62.5,46078.82,42714.5,0,0,0,0,5.5,16.6,76,25.79,0.222
9/7/2015,1,83.1,59.5,72.4,78.5,53.6,66.6,45935.87,42584.69,0,0,0,0,6.3,17.4,48,25.88,0.23
9/8/2015,0,85.8,64.5,75.9,82.3,58.6,70.9,45792.65,42518.79,0,0,0,0,6.1,17.7,86,25.57,0.234
9/9/2015,2,86.8,65,77.6,85.9,61.2,74.3,45649.25,42395.38,0,0,0,0,6.8,17,55,24.39,0.229
9/10/2015,1,89.1,68.9,79.8,85.1,65.3,75.6,45505.76,42280.33,0,0,0,0,7.9,20.1,69,24.94,0.242
9/11/2015,2,90.1,68.8,80.6,85.7,64.4,75.4,45362.27,42187.79,0,0,0,0,10,19.7,100,24.92,0.25
9/12/2015,2,90.9,67.8,79.9,85.3,62.7,74.6,45218.86,42090.07,0,0,0,0,9,22.1,152,24.17,0.245
9/13/2015,51,82.4,67.7,74.8,79.2,65.1,71.8,45075.62,37911.36,0.02,0.02,0,4,6.3,17,172,18.06,0.177
9/14/2015,51,76.1,58.1,66.3,72.8,56.5,63.8,44932.64,31706.48,0.012,0.012,0,2,9.5,27.3,215,17.1,0.149
9/15/2015,2,71.9,56.3,63.1,68.9,54.1,60.2,44789.98,41737.65,0,0,0,0,9.4,25.7,227,18.31,0.148
9/16/2015,51,71.2,53.9,61,65.5,49.5,56.4,44647.76,41596.54,0.016,0.016,0,3,10.6,28.9,260,21.39,0.175
9/17/2015,0,75.1,47.6,61.6,70.4,43.3,56.8,44505.56,41454.9,0,0,0,0,6.6,18.3,354,24.02,0.188
9/18/2015,0,76.6,53.2,65.7,71.8,48.5,60.8,44362.58,41312.29,0,0,0,0,6.9,17.2,81,23.66,0.189
9/19/2015,0,82.2,58.4,71.3,76.3,53.5,65.9,44218.89,41168.77,0,0,0,0,7.4,17.9,121,23.49,0.208
9/20/2015,0,85.8,61.6,74.7,81.6,55.8,69.2,44074.59,41024.46,0,0,0,0,7.2,16.8,134,23.35,0.216
9/21/2015,0,86.3,62.7,74.9,81.5,57.8,69.8,43929.77,40879.42,0,0,0,0,6.9,16.3,155,23.13,0.216
9/22/2015,1,83.9,59.9,72,81.4,55.4,68,43784.52,40721.11,0,0,0,0,5.4,19.5,240,22.26,0.202
9/23/2015,0,84.2,57.7,72.6,80.3,54.2,68.2,43638.93,40587.57,0,0,0,0,5.5,16.3,113,22.63,0.201
9/24/2015,1,85.2,63.1,74.9,80.3,58.7,70,43493.09,39913.91,0,0,0,0,7.4,19.2,153,20.58,0.209
9/25/2015,1,86.8,62.8,75.4,81.5,58.7,71.3,43347.09,39643.14,0,0,0,0,8.9,24.4,170,18.63,0.195
9/26/2015,2,86.7,61.4,74.5,83.7,58.4,71.5,43201.02,39016.32,0,0,0,0,5.4,15.7,192,20.44,0.188
9/27/2015,1,84,61.8,73.3,80.7,58.9,70.3,43054.97,39501.59,0,0,0,0,4.1,12.5,216,18.59,0.157
9/28/2015,3,82,62.7,72.4,77.8,59.4,68.8,42909.03,27496.9,0,0,0,0,4.9,22.8,254,14.25,0.131
9/29/2015,3,82.4,64.8,73.5,77.1,60.9,69.1,42763.29,28571.02,0,0,0,0,4.3,15.4,166,13.74,0.139
9/30/2015,3,81.5,64.6,72.8,76.5,60.9,68.3,42617.84,26891.18,0,0,0,0,6.7,19.5,104,13.52,0.151
10/1/2015,55,72.5,51.5,63.8,67.8,48.2,59.3,42472.77,36772.38,0.059,0.059,0,2,8.1,28.6,320,13.77,0.13
10/2/2015,3,67.8,48.4,58,62.2,43.8,52.8,42328.18,38844.88,0,0,0,0,12,31.5,324,17.91,0.141
10/3/2015,51,73,50.8,60.9,66.9,46.1,55.9,42184.14,38584.19,0.008,0.008,0,1,8.3,21.9,156,19.85,0.165
10/4/2015,63,60,47.4,52.1,57,45,49.2,42040.77,32853.74,0.728,0.728,0,22,8.4,25.9,65,12.75,0.078
10/5/2015,53,58.5,47.1,52.7,57.4,44.9,50.7,41898.14,38473.81,0.071,0.071,0,7,6,20.1,65,14.75,0.087
10/6/2015,1,64.5,48.4,57.5,62.5,46,55.4,41756.37,38418.02,0,0,0,0,5.3,15.7,300,16.4,0.112
10/7/2015,1,70.7,54.4,62.2,69.8,50.5,59.8,41615,38361.8,0,0,0,0,5.1,11.4,261,19.28,0.14
10/8/2015,3,73.8,57.3,65.3,72,54.6,63,41473.18,38305.12,0,0,0,0,4.2,13,199,17.1,0.132
10/9/2015,1,77.9,59,68.2,75.2,55.4,65.5,41330.98,38245.82,0,0,0,0,6.7,17.9,168,19.06,0.163
10/10/2015,0,78.2,55.4,67,76.3,52.1,64.4,41188.51,38099.07,0,0,0,0,5.3,14.3,196,18.98,0.155
10/11/2015,0,76.7,56.1,66.5,74.8,52.6,64.2,41045.88,37951.91,0,0,0,0,5.4,13.9,182,18.7,0.149
10/12/2015,0,77.8,57.8,68,75.5,55.5,65.8,40903.17,37804.48,0,0,0,0,5.8,15.2,165,18.54,0.151
10/13/2015,0,78.4,58.9,68.8,75.3,56,66,40760.51,37656.89,0,0,0,0,5.8,15.4,161,18.42,0.156
10/14/2015,2,76.2,58.7,67.7,72.8,55.4,64.5,40617.99,35429.7,0,0,0,0,8.1,21.9,138,16.88,0.151
10/15/2015,53,70.7,58.7,63.7,67.1,55.7,61.2,40475.73,31537.44,0.047,0.047,0,3,6.7,27.7,151,13.54,0.11
10/16/2015,55,62.9,54.5,58.4,59.9,54.2,56.8,40333.82,16636.66,0.165,0.165,0,8,6.1,21.3,128,9.73,0.071
10/17/2015,61,65.1,50.2,57.6,63.1,48.4,55.8,40192.4,35835.12,0.197,0.197,0,8,5.6,19.5,154,14,0.095
10/18/2015,63,60.8,50.2,54.4,59.6,47.3,52.5,40051.55,29274.91,0.567,0.567,0,17,3.1,16.6,316,10.9,0.075
10/19/2015,53,59.8,44.8,52,53.9,41.7,47.7,39911.4,36774.12,0.059,0.059,0,4,6.8,19,340,16.12,0.103
10/20/2015,51,56.3,45,49.9,50.7,41.2,45.3,39772.07,34753,0.004,0.004,0,1,9,23.3,335,10.7,0.07
10/21/2015,2,55.5,40.3,48.2,50.1,36.2,43.7,39633.67,36483.76,0,0,0,0,6.1,17,321,14.69,0.084
10/22/2015,2,61.9,42.6,51.8,56.4,37.6,47,39496.31,36339.87,0,0,0,0,6.3,17.7,310,15.38,0.103
10/23/2015,3,64.5,42.7,54.1,59.5,38.3,49.8,39360.12,36197,0,0,0,0,4.2,11.2,217,16.92,0.108
10/24/2015,1,69,48,58.5,62.9,43.3,53.5,39225.23,34100.96,0,0,0,0,5.6,15.7,162,15.31,0.12
10/25/2015,3,64.9,52.3,58.2,59.6,46.7,53,39091.76,22136.41,0,0,0,0,4.4,14.1,201,9.78,0.088
10/26/2015,1,72.4,46.3,58.9,66.4,40.3,52.7,38959.83,35775.99,0,0,0,0,5.1,11,223,16.77,0.126
10/27/2015,3,69.7,48.2,58.9,62.3,41,52.6,38828.99,28800,0,0,0,0,4.9,11.4,239,12.52,0.107
10/28/2015,63,59,45.1,51.8,55.9,41,48.1,38698.27,25667.07,0.457,0.457,0,13,4.8,17.4,307,8.58,0.062
10/29/2015,51,53.6,39.2,45.8,45.5,33.1,39.6,38567.78,34344.29,0.024,0.024,0,4,13.2,31.5,325,13.25,0.079
10/30/2015,0,61.2,38.7,50.4,54.7,32.3,44.5,38437.64,35172.91,0,0,0,0,7.1,23.5,288,15.46,0.107
10/31/2015,0,72.4,47.7,59.7,67.9,41.9,54.7,38307.97,34986.38,0,0,0,0,5.3,15.2,233,15.43,0.118
11/1/2015,1,70.4,51.2,59.6,63.5,45.5,53.5,38178.9,34372.86,0,0,0,0,5.7,20.8,236,15.02,0.133
11/2/2015,75,58.8,39.6,49.2,54.4,34.5,44,38050.55,22784.85,0.531,0.228,2.122,13,7.9,19.7,301,9.11,0.072
11/3/2015,73,41.9,31.1,38,35.1,25.3,31.8,37923.08,28918.12,0.13,0,0.965,10,7.3,20.4,315,12.96,0.06
11/4/2015,71,35.5,20.9,30,26.4,13.1,22.6,37796.59,34023.67,0.004,0,0.193,1,9.2,23.7,300,13.79,0.054
11/5/2015,3,45,17.2,31,38.5,8.8,23.5,37671.25,33861.59,0,0,0,0,6.1,13.2,240,14.23,0.072
11/6/2015,0,46,25.9,34.8,40.2,18.2,27.8,37547.17,34025.9,0,0,0,0,4.9,11.6,238,15.07,0.078
11/7/2015,1,51.9,26.8,39,44.6,19,31.9,37424.51,33662.47,0,0,0,0,5,11.4,194,15.16,0.089
11/8/2015,2,54.8,30.9,42.5,48,23.7,35.9,37303.4,33246.46,0,0,0,0,5.3,15.7,187,13.82,0.085
11/9/2015,73,45.2,32.3,39.8,38.2,26.6,33.7,37184.01,29346.89,0.031,0,0.303,4,5.7,21.3,248,12.86,0.065
11/10/2015,73,37.6,21.6,30.2,28.6,13.7,22.6,37066.47,33518.78,0.051,0,0.386,3,12.4,31.5,284,10.39,0.043
11/11/2015,2,48.2,15.5,31.5,41,6.5,23.6,36950.95,33488.82,0,0,0,0,7,14.8,242,14.44,0.075
11/12/2015,0,48.5,25.2,35.6,42,17,28.2,36837.58,33374.23,0,0,0,0,4.7,9.8,246,14.21,0.08
11/13/2015,0,52.6,25.7,38.5,45.4,17.7,31.2,36726.55,33251.75,0,0,0,0,5,10.5,210,13.86,0.083
11/14/2015,0,55.5,29.3,41.8,47.9,21.4,34.5,36618,33077.4,0,0,0,0,5.4,13.9,183,13.63,0.09
11/15/2015,71,44.6,28.4,35.6,37.4,20.1,28.1,36512.09,31195.13,0.012,0,0.138,2,8.1,28.9,239,11.44,0.063
11/16/2015,71,31.7,21.8,26.9,20.7,12.8,16.7,36408.42,32747.63,0.008,0,0.11,2,15.6,41.2,311,12.48,0.051
11/17/2015,1,49.4,21.4,36.4,43.2,12.2,29,36306.05,32125.61,0,0,0,0,6.3,18.3,262,12.49,0.075
11/18/2015,1,56,35.6,45.4,48.8,27.3,38,36205.11,32439.73,0,0,0,0,6.4,21.3,266,12.86,0.096
11/19/2015,1,61.7,35.1,47.8,55.9,27.3,41.5,36105.68,32293.75,0,0,0,0,5.1,13,253,12.58,0.09
11/20/2015,1,54.9,38.2,44.8,49.9,32.1,39.8,36007.93,32089.36,0,0,0,0,6.4,18.8,286,12.1,0.072
11/21/2015,3,51.7,28.5,40.5,46.5,22.5,35.6,35911.95,31495.4,0,0,0,0,4.5,11.9,176,11.17,0.057
11/22/2015,0,57.4,35,44.9,51.8,29,39.4,35817.89,32062.76,0,0,0,0,4.3,11.4,188,12.16,0.072
11/23/2015,51,55.4,37.2,44.5,50.8,30.7,38.8,35725.88,28869.08,0.008,0.008,0,1,4.9,15.7,213,10.91,0.069
11/24/2015,71,51.5,35,41.9,43.9,27.7,35,35636.04,31696.7,0.008,0,0.083,2,8,26.6,226,11.81,0.074
11/25/2015,73,36,23.6,30.3,29.5,17.1,23.1,35548.53,24248.64,0.106,0,0.799,12,6.6,20.6,310,9.03,0.042
11/26/2015,3,30.2,17.5,24.2,21.7,10.1,16.8,35463.46,31520.16,0,0,0,0,6.6,17.4,338,10.95,0.039
11/27/2015,3,29,19.4,23.9,19.8,12.4,16,35380.99,30256.32,0,0,0,0,7.9,19.9,346,9.55,0.035
11/28/2015,3,30.1,17.7,23.5,22.1,10.5,16.2,35301.25,31523.46,0,0,0,0,4.7,13.9,317,12.11,0.041
11/29/2015,2,38.2,12.3,25,30.6,4.3,17.4,35224.37,31455.99,0,0,0,0,4.5,11.6,263,12.07,0.051
11/30/2015,71,45.5,16.2,30.8,38.3,7.8,23.2,35150.51,31307.96,0.024,0,0.165,3,5,11.2,238,11.01,0.056
12/1/2015,1,47,23.7,35.1,41.4,15.8,28.1,35079.8,31285.84,0,0,0,0,5.1,10.3,223,11.78,0.062
12/2/2015,2,51.7,27.3,39.6,45.3,19.8,32.8,35012.38,30778.3,0,0,0,0,5.1,13.4,197,9.95,0.063
12/3/2015,1,54.1,37.4,44.1,47.9,30.1,37.4,34948.41,31164.47,0,0,0,0,6.3,19,185,11.13,0.076
12/4/2015,1,47.1,30.7,40,40.1,24.2,33.6,34888.02,31070.46,0,0,0,0,5,17,281,10.79,0.059
12/5/2015,2,45.7,26.1,36,38.1,18.8,28.7,34831.36,25965.81,0,0,0,0,5.6,16.1,178,8.72,0.054
12/6/2015,1,55.4,31.6,42.6,48.3,23.4,35.3,34778.21,30926.81,0,0,0,0,5.6,16.3,181,11.07,0.077
12/7/2015,2,60.3,39.2,47.9,56.7,31.9,42.4,34727.98,30868.81,0,0,0,0,5.5,13.6,238,10.54,0.072
12/8/2015,2,62.8,42.2,50.1,59.7,36.5,45.6,34680.75,30186.1,0,0,0,0,5.8,13.4,227,8.67,0.06
12/9/2015,1,64.2,45.5,52.5,57.6,39.2,46.1,34636.54,29514.46,0,0,0,0,6,20.1,231,10.17,0.09
12/10/2015,71,52.6,37.1,45.3,45.4,30.6,38.7,34595.42,30425.11,0.008,0.004,0.028,1,9.9,31.3,234,7.79,0.063
12/11/2015,73,38.9,27.1,34.8,31.3,19.8,27.8,34557.43,29606.23,0.079,0.004,0.634,7,8.7,25.9,280,8.86,0.044
12/12/2015,2,41.5,23.5,32.1,34.1,15.6,24.7,34522.63,30659.65,0,0,0,0,6.3,18.8,268,10.35,0.052
12/13/2015,73,48.3,27.7,35.5,40.7,18.9,27.8,34491.07,23886.51,0.142,0.071,0.496,7,9.3,34.9,237,8.73,0.055
12/14/2015,73,29,15,23.9,18.9,6.4,14.5,34462.81,30106.47,0.043,0,0.413,5,12.6,33.8,313,10.2,0.037
12/15/2015,3,25.3,8,16,15.7,-0.6,7.2,34437.88,30566.29,0,0,0,0,9.4,25.5,298,10.04,0.028
12/16/2015,2,36.6,7.8,22.1,29.7,-1.5,13.7,34416.34,30568.81,0,0,0,0,6.2,13.6,258,11.04,0.05
12/17/2015,3,48,21.7,33.1,41.9,13,25.8,34398.23,30488.21,0,0,0,0,5.5,13.4,216,9.32,0.054
12/18/2015,0,50.1,24.4,35.3,42.1,16.5,27.8,34383.6,30498.31,0,0,0,0,5.9,16.1,179,10.94,0.063
12/19/2015,73,41.6,24,32.2,35.6,16,25.7,34372.49,24640.59,0.055,0.004,0.413,7,5.5,15.7,208,8.04,0.04
12/20/2015,71,40.1,20,31.4,33.2,12.2,24.8,34364.94,25325,0.012,0.004,0.083,2,5.3,16.3,235,7.3,0.034
12/21/2015,51,44.8,34.3,39.2,39.5,28.1,33.6,34361,16406.13,0.008,0.008,0,2,6.1,22.8,198,6.5,0.034
12/22/2015,71,42.8,34,39.5,36.8,26.9,33.1,34360.7,29030.73,0.071,0.055,0.11,6,11.4,35.1,246,7.88,0.037
12/23/2015,1,38.7,22.2,31.5,31.4,14.8,24.3,34364.07,30476.21,0,0,0,0,7,21.7,274,9.88,0.04
12/24/2015,73,32.9,18.5,25.2,24.4,10.4,17.4,34371.16,29853.16,0.126,0.012,0.854,9,9.1,28.2,238,8.99,0.034
12/25/2015,71,26.4,10.9,18.2,17,2.7,9.8,34382,30321.72,0.016,0,0.22,2,9.2,28.9,293,10.12,0.029
12/26/2015,2,22.1,5.8,12.6,13.9,-3.2,4.3,34396.68,30176.32,0,0,0,0,5.7,18.1,278,11.12,0.029
12/27/2015,3,31.1,7,19.4,24,-1.8,11.1,34415.27,30113.69,0,0,0,0,4.8,13.6,201,11.06,0.042
12/28/2015,73,29.1,20.1,23.5,21.7,12.5,16,34437.72,25543.52,0.039,0,0.331,5,6.7,21.5,294,8.01,0.029
12/29/2015,3,24.8,11.3,18,17.6,2.8,10.4,34463.94,30355.12,0,0,0,0,6.3,19.7,272,10.7,0.029
12/30/2015,2,34.6,9,18.2,28.2,0.1,10.4,34493.84,30571.68,0,0,0,0,5.7,12.8,256,10.66,0.039
12/31/2015,3,19.4,1.6,9.9,12.1,-6.9,2.3,34527.36,29833.86,0,0,0,0,4.1,9.8,234,9.69,0.024
1/1/2016,3,18.3,-6.5,7.6,10.8,-15.5,-0.5,34564.4,30577.08,0,0,0,0,4.9,13.9,220,11.14,0.026
1/2/2016,1,33.5,13.2,24.8,26.1,4.7,17,34604.88,29082.18,0,0,0,0,5.4,15.4,184,8.51,0.038
1/3/2016,3,34.8,24.8,29.4,27.4,16.6,21.8,34648.73,22706.02,0,0,0,0,5.4,17.9,177,8.47,0.043
1/4/2016,3,35.5,23,29.5,29,15.7,22.8,34695.84,29385.65,0,0,0,0,5.5,17.4,181,9.37,0.035
1/5/2016,73,34.7,26.7,30.8,29.3,20.2,24.7,34746.14,16790.24,0.098,0,0.717,8,7.6,25.3,157,6.38,0.023
1/6/2016,73,31.9,21.2,26.9,24.7,13.6,20,34799.54,21482.85,0.051,0,0.413,7,5.6,16.3,200,8.41,0.03
1/7/2016,71,31.7,21.8,26.2,23.9,14.1,18.9,34855.96,22338.37,0.012,0,0.248,2,6.7,19.7,271,8.39,0.03
1/8/2016,3,24.7,8.3,16.2,18.1,-0.1,8.5,34915.3,31065.33,0,0,0,0,4.9,16.6,260,11.08,0.028
1/9/2016,73,34.4,11.1,23.9,29,2.6,17.1,34977.49,26064.48,0.024,0,0.303,2,5.1,11.4,204,8.13,0.032
1/10/2016,73,31.8,12.9,23.2,26,5.4,16.7,35042.43,31499.42,0.035,0,0.248,3,4.6,10.5,262,11.33,0.037
1/11/2016,3,31.1,-1.9,15.5,24.1,-11.4,7.1,35110.03,30093,0,0,0,0,6,14.1,231,10.66,0.041
1/12/2016,1,38.1,19.4,26.3,31.5,10.3,18,35180.22,31706.91,0,0,0,0,6.5,13.9,217,12.43,0.062
1/13/2016,3,40.1,23.2,32,34.5,14.5,24.5,35252.89,30472.74,0,0,0,0,6.9,21.9,217,11.57,0.059
1/14/2016,71,40.1,20.5,29.4,34,12.1,22,35327.98,30530.05,0.004,0,0.138,1,6.4,22.6,223,11.7,0.051
1/15/2016,75,39.6,21.3,33,34,13.1,26.7,35405.82,31323.69,0.177,0,1.24,9,6.5,31.1,254,12.32,0.051
